Station Name latitude (dd) longitude (dd) elevation (m) Abbreviated name Regional ID number (cieh) National ID Rivier name Basin Area(km2)
BETEROU 9.199 2.267 272.7 BETE 1114500105  Ouémé 10400
        
missing value code Reliability code for computation of daily average from 24 hourly data     
-9999 F full hourly series, P computed on more than 80% of hourly data, N no sense (gaps)     
        
parameter code parameter name unit elevation from ground(m) manufacturer device model serial number calibration quality check
RUNOFF runoff m3/s  OTT MESSTECHNIK GMBH & CO  THALIMEDES level gauge   checked data
        
local time UTC time year dd hhmn RUNOFF Lower boundary of uncertainty interval Upper boundary of uncertainty interval Reliability
18/06/2005 07:00 18/06/2005 06:00 2005 169 0600 3.05 2.32 4.03
19/06/2005 07:00 19/06/2005 06:00 2005 170 0600 15.85 12.55 20.02
20/06/2005 07:00 20/06/2005 06:00 2005 171 0600 17.57 13.91 22.16
21/06/2005 07:00 21/06/2005 06:00 2005 172 0600 12.19 9.57 15.51
22/06/2005 07:00 22/06/2005 06:00 2005 173 0600 22.34 17.79 28.08
23/06/2005 07:00 23/06/2005 06:00 2005 174 0600 17.70 14.02 22.32
24/06/2005 07:00 24/06/2005 06:00 2005 175 0600 15.37 12.11 19.41
25/06/2005 07:00 25/06/2005 06:00 2005 176 0600 13.81 10.88 17.53
26/06/2005 07:00 26/06/2005 06:00 2005 177 0600 10.08 7.88 12.89
27/06/2005 07:00 27/06/2005 06:00 2005 178 0600 8.78 6.84 11.26
28/06/2005 07:00 28/06/2005 06:00 2005 179 0600 7.59 5.89 9.79
29/06/2005 07:00 29/06/2005 06:00 2005 180 0600 7.73 6.00 9.96
30/06/2005 07:00 30/06/2005 06:00 2005 181 0600 6.81 5.26 8.82
01/07/2005 07:00 01/07/2005 06:00 2005 182 0600 5.81 4.47 7.57
02/07/2005 07:00 02/07/2005 06:00 2005 183 0600 6.14 4.73 7.98
03/07/2005 07:00 03/07/2005 06:00 2005 184 0600 14.29 11.28 18.09
04/07/2005 07:00 04/07/2005 06:00 2005 185 0600 17.48 13.84 22.04
05/07/2005 07:00 05/07/2005 06:00 2005 186 0600 15.99 12.65 20.22
06/07/2005 07:00 06/07/2005 06:00 2005 187 0600 13.97 10.98 17.73
07/07/2005 07:00 07/07/2005 06:00 2005 188 0600 15.76 12.45 19.91
08/07/2005 07:00 08/07/2005 06:00 2005 189 0600 17.77 14.08 22.38
09/07/2005 07:00 09/07/2005 06:00 2005 190 0600 18.57 14.72 23.36
10/07/2005 07:00 10/07/2005 06:00 2005 191 0600 17.04 13.49 21.51
11/07/2005 07:00 11/07/2005 06:00 2005 192 0600 14.60 11.51 18.48
12/07/2005 07:00 12/07/2005 06:00 2005 193 0600 17.13 13.56 21.62
13/07/2005 07:00 13/07/2005 06:00 2005 194 0600 18.77 14.89 23.65
14/07/2005 07:00 14/07/2005 06:00 2005 195 0600 44.35 35.51 55.41
15/07/2005 07:00 15/07/2005 06:00 2005 196 0600 59.81 47.89 74.70
16/07/2005 07:00 16/07/2005 06:00 2005 197 0600 97.39 81.56 116.97
17/07/2005 07:00 17/07/2005 06:00 2005 198 0600 186.03 171.05 203.05
18/07/2005 07:00 18/07/2005 06:00 2005 199 0600 243.88 229.43 259.20
19/07/2005 07:00 19/07/2005 06:00 2005 200 0600 218.80 204.12 234.84
20/07/2005 07:00 20/07/2005 06:00 2005 201 0600 145.39 130.02 163.58
21/07/2005 07:00 21/07/2005 06:00 2005 202 0600 154.33 139.05 172.25
22/07/2005 07:00 22/07/2005 06:00 2005 203 0600 212.25 197.51 228.48
23/07/2005 07:00 23/07/2005 06:00 2005 204 0600 216.20 201.50 232.34
24/07/2005 07:00 24/07/2005 06:00 2005 205 0600 209.96 195.20 226.27
25/07/2005 07:00 25/07/2005 06:00 2005 206 0600 142.78 127.39 161.05
26/07/2005 07:00 26/07/2005 06:00 2005 207 0600 88.48 72.56 108.33
27/07/2005 07:00 27/07/2005 06:00 2005 208 0600 115.05 99.39 134.11
28/07/2005 07:00 28/07/2005 06:00 2005 209 0600 162.20 147.00 179.92
29/07/2005 07:00 29/07/2005 06:00 2005 210 0600 133.97 118.49 152.48
30/07/2005 07:00 30/07/2005 06:00 2005 211 0600 70.39 56.46 87.80
31/07/2005 07:00 31/07/2005 06:00 2005 212 0600 64.34 51.51 80.35
01/08/2005 07:00 01/08/2005 06:00 2005 213 0600 87.52 71.71 107.20
02/08/2005 07:00 02/08/2005 06:00 2005 214 0600 103.41 87.63 122.81
03/08/2005 07:00 03/08/2005 06:00 2005 215 0600 118.32 102.69 137.30
04/08/2005 07:00 04/08/2005 06:00 2005 216 0600 135.00 119.53 153.48
05/08/2005 07:00 05/08/2005 06:00 2005 217 0600 131.84 116.34 150.42
06/08/2005 07:00 06/08/2005 06:00 2005 218 0600 107.94 92.20 127.21
07/08/2005 07:00 07/08/2005 06:00 2005 219 0600 112.39 96.69 131.55
08/08/2005 07:00 08/08/2005 06:00 2005 220 0600 175.20 160.12 192.51
09/08/2005 07:00 09/08/2005 06:00 2005 221 0600 110.90 95.20 130.10
10/08/2005 07:00 10/08/2005 06:00 2005 222 0600 100.47 84.67 119.98
11/08/2005 07:00 11/08/2005 06:00 2005 223 0600 126.12 110.57 144.87
12/08/2005 07:00 12/08/2005 06:00 2005 224 0600 117.53 101.90 136.54
13/08/2005 07:00 13/08/2005 06:00 2005 225 0600 82.85 67.32 102.24
14/08/2005 07:00 14/08/2005 06:00 2005 226 0600 69.04 55.26 86.26
15/08/2005 07:00 15/08/2005 06:00 2005 227 0600 68.54 54.87 85.66
16/08/2005 07:00 16/08/2005 06:00 2005 228 0600 98.67 84.19 116.39
17/08/2005 07:00 17/08/2005 06:00 2005 229 0600 153.44 138.15 171.40
18/08/2005 07:00 18/08/2005 06:00 2005 230 0600 92.40 76.52 112.14
19/08/2005 07:00 19/08/2005 06:00 2005 231 0600 78.78 63.30 98.15
20/08/2005 07:00 20/08/2005 06:00 2005 232 0600 64.46 51.60 80.50
21/08/2005 07:00 21/08/2005 06:00 2005 233 0600 55.44 44.40 69.22
22/08/2005 07:00 22/08/2005 06:00 2005 234 0600 51.18 41.00 63.90
23/08/2005 07:00 23/08/2005 06:00 2005 235 0600 54.25 43.46 67.74
24/08/2005 07:00 24/08/2005 06:00 2005 236 0600 70.48 56.41 88.06
25/08/2005 07:00 25/08/2005 06:00 2005 237 0600 67.70 54.17 84.54
26/08/2005 07:00 26/08/2005 06:00 2005 238 0600 62.67 50.19 78.27
27/08/2005 07:00 27/08/2005 06:00 2005 239 0600 59.75 47.86 74.61
28/08/2005 07:00 28/08/2005 06:00 2005 240 0600 60.12 48.16 75.07
29/08/2005 07:00 29/08/2005 06:00 2005 241 0600 56.47 45.21 70.49
30/08/2005 07:00 30/08/2005 06:00 2005 242 0600 61.57 49.28 76.89
31/08/2005 07:00 31/08/2005 06:00 2005 243 0600 96.36 80.52 115.98
01/09/2005 07:00 01/09/2005 06:00 2005 244 0600 105.39 89.63 124.74
02/09/2005 07:00 02/09/2005 06:00 2005 245 0600 80.57 64.83 100.23
03/09/2005 07:00 03/09/2005 06:00 2005 246 0600 90.55 74.75 110.15
